date,maxTemp,minTemp,WindSpeed,RelativeHumidity,Precipitation
8/1/2018,27.62,26.54,1.76,83.94,1.06
9/1/2018,28.5,26.51,1.56,81.69,4.25
10/1/2018,26.82,23.33,3.88,81.25,7.18
11/1/2018,26.52,21.03,6.26,76.31,11.06
12/1/2018,24.78,20.94,6.98,73.56,8.22
13/1/2018,25.99,20.24,5.69,71.12,0
14/1/2018,27.3,21.43,4.68,72.56,0
15/1/2018,26.98,23.07,4.01,74.5,0
16/1/2018,28.58,24.44,2.12,69.75,0.01
17/1/2018,29.44,25.31,1.91,72.62,0
18/1/2018,29.15,25.22,2.23,74.25,0
19/1/2018,29.3,24.41,2.9,73.25,0.33
20/1/2018,29.11,25,2.67,77.5,0.25
21/1/2018,29.12,26.12,2.02,79.06,0.94
22/1/2018,28.75,26.68,1.77,79.75,0.2
23/1/2018,29.13,26.51,1.55,79.88,0.99
24/1/2018,28.58,26.49,2.07,82.31,2.94
25/1/2018,27.42,26.1,2.87,86.25,0.86
26/1/2018,28.21,26.31,2.31,81.88,3.47
27/1/2018,27.44,26.19,2.12,84.31,1.62
28/1/2018,27.81,26.14,2.12,82.75,1.14
29/1/2018,28.26,26.5,2.74,83.31,1.5
30/1/2018,28.1,26.97,3.21,83.56,1.3
31/1/2018,28.27,26.8,3.38,84.06,0.75
1/2/2018,27.75,23.96,3.51,75.81,0.91
2/2/2018,26.35,24.36,4.23,78.94,4.37
3/2/2018,27.06,22.3,5.38,73.25,1.38
4/2/2018,27.7,22.15,4.59,66.12,0
5/2/2018,27.69,22.33,4.77,64.88,0
6/2/2018,26.71,21.15,5.23,64.62,0
7/2/2018,27.16,23.98,3,60,0
8/2/2018,27.46,25.61,2.35,66.06,0
9/2/2018,26.8,25.27,4.14,80.25,0.03
10/2/2018,27.01,25.37,2.8,80.38,0.07
11/2/2018,27.55,25.62,2.05,77.62,0.02
12/2/2018,28.91,25.94,2.68,72.88,0.08
13/2/2018,29.05,23.9,4.1,66.44,0
14/2/2018,29.19,24.88,2.71,62.81,0
15/2/2018,29.5,26.64,2.34,65.06,0
16/2/2018,28.79,26.5,2.91,75.56,0
17/2/2018,29.12,26.44,2.85,74.88,0
18/2/2018,28.54,26.76,3.21,79.44,0.41
19/2/2018,27.83,26.57,2.89,83.31,3.54
20/2/2018,27.75,26.44,2.94,81.25,1.69
21/2/2018,28.12,26.55,3.25,80.75,0.9
22/2/2018,28.46,26.58,2.93,79.75,1.39
23/2/2018,27.24,25.99,2.22,83.31,20.81
24/2/2018,28.52,26.08,2.32,77.94,2.15
25/2/2018,29.05,26.88,2.06,77.81,1.74
26/2/2018,27.65,26.33,2.49,83.69,6.18
27/2/2018,28.11,26.51,2.4,79.38,1.82
28/2/2018,29.75,26.69,1.84,73.81,0.13
1/3/2018,28.86,26.86,2.67,78.81,0.3
2/3/2018,28.87,27.05,3.45,80.19,0.1
3/3/2018,29.04,27.17,3.84,81.62,0.3
4/3/2018,29.15,27.21,3.2,79.19,0.21
5/3/2018,29.4,27.59,2.85,78.56,1.23
6/3/2018,28.66,27.78,2.81,81.62,2.82
7/3/2018,29.05,27.87,3.01,81.88,2.57
8/3/2018,28.94,27.44,2.55,79.81,3.76
9/3/2018,28.11,23.65,5.34,81.12,5.82
10/3/2018,30.01,23.6,4.21,67.81,0
11/3/2018,30.36,25.94,3.51,67.06,0
12/3/2018,29.34,27.23,2.51,75.19,0.1
13/3/2018,28.54,27.05,3.48,81.06,2.21
14/3/2018,28.73,27.18,4.23,83.06,2.09
15/3/2018,29.05,27.27,4.2,81.12,2.89
16/3/2018,29.39,27.16,3.54,77.62,0.29
17/3/2018,29.87,27.34,2.65,75.62,1.03
18/3/2018,28.85,27.4,3.36,82.94,1.66
19/3/2018,29.74,27.52,3.22,76.81,0.29
20/3/2018,29.48,27.81,3.76,79.31,0.43
21/3/2018,29.98,27.94,3.55,75.62,1.24
22/3/2018,30.95,27.45,2.91,69,0.16
23/3/2018,29.93,27.47,3.55,78.88,5.7
24/3/2018,30.37,27.39,3.16,73.19,0.82
25/3/2018,29.45,27.57,3.3,77.62,0.2
26/3/2018,29.7,27.54,2.71,76.88,0.88
27/3/2018,29.13,27.52,2.75,78.5,2.69
28/3/2018,29.44,27.6,3.92,80.44,3.52
29/3/2018,28.44,27.33,4.66,83.94,11.92
30/3/2018,28.95,27.68,3.34,81.69,2.6
31/3/2018,28.9,27.8,2.38,79.31,3.64
1/4/2018,28.05,27.47,2,82.19,16.96
2/4/2018,28.76,27.12,1.98,80,3.5
3/4/2018,28.51,26.83,2.66,83.12,1.44
4/4/2018,28.59,27.65,3.34,82.94,1.76
5/4/2018,29.65,27.92,3.15,77.38,0.75
6/4/2018,30.29,27.76,2.48,74.38,1.19
7/4/2018,28.94,25.03,6.43,73.81,6.76
8/4/2018,29.66,23.56,5.55,68.44,0.08
9/4/2018,31.27,25.89,4.35,63.31,0
10/4/2018,30.49,28.3,2.35,66.56,0
11/4/2018,30,28.06,3.21,77.81,0.46
12/4/2018,29.8,27.92,2.91,78.25,0.59
13/4/2018,30.37,28.14,2.8,78.81,0.24
14/4/2018,29.72,28.23,2.92,82.12,0.29
15/4/2018,30.16,28.55,3.34,78.38,0.46
16/4/2018,30.34,28.69,3.2,79.62,31.88
17/4/2018,29.48,27.21,3.17,82.88,14.22
18/4/2018,30.2,26.94,2.3,77.62,0.19
19/4/2018,29.71,28.11,2.89,78.94,0.3
20/4/2018,29.84,27.94,3.24,79.75,0.57
21/4/2018,29.51,28.17,3.53,81.69,1.22
22/4/2018,29.32,28.33,3.36,81.19,1.56
23/4/2018,30.25,28.48,3.31,77.94,0.14
24/4/2018,30.94,29,4.2,76.12,0.57
25/4/2018,30.54,28.9,3.8,77.38,0.73
26/4/2018,29.8,29,2.69,76.31,1.82
27/4/2018,30.05,27.71,1.81,76,10.8
28/4/2018,28.8,26.57,1.89,81.62,33.41
29/4/2018,27.79,26.61,2.05,84,31.83
30/4/2018,28.83,27.47,3.53,82.88,22.29
1/5/2018,28.75,27.43,2.05,81.75,5.52
2/5/2018,29.33,28.15,2.7,79.75,1.77
3/5/2018,30.21,28.07,2.02,78.31,4.89
4/5/2018,29.11,28.16,2.56,79.25,4.45
5/5/2018,29.54,28.62,2.96,81,2.4
6/5/2018,29.02,28.36,3.2,83.94,5.28
7/5/2018,29.87,28.44,3.68,83.12,3.69
8/5/2018,30.32,29.03,4.37,82.19,3.58
9/5/2018,29.83,28.97,3.9,83.69,3.79
10/5/2018,29.86,28.8,3.15,81.5,5.54
11/5/2018,29.3,27.98,2.03,81.12,4.3
12/5/2018,29.45,27.88,1.85,80.06,2.13
13/5/2018,29.46,28.84,1.88,77.19,3.37
14/5/2018,29.31,28.51,1.25,77.25,6.84
15/5/2018,29.65,28.71,1.54,76,2.52
16/5/2018,30.11,28.91,2.84,78,3.04
17/5/2018,29.64,28.26,2.23,77.56,7.4
18/5/2018,30.01,29.16,2.19,77.94,2.28
19/5/2018,29.88,28.98,2.02,78,1.96
20/5/2018,30.38,29.23,2.41,77.75,1.68
21/5/2018,30.14,29.03,1.97,76.94,7.71
22/5/2018,29.58,28.78,1.77,72.81,13.31
23/5/2018,31.16,28.79,2.55,70.81,3.6
24/5/2018,29.55,28.81,4.38,81.5,13.01
25/5/2018,30.08,28.33,2.63,77,7.35
26/5/2018,29.98,28.85,3.23,79.06,7.89
27/5/2018,30.41,28.23,2.33,74.38,2.83
28/5/2018,30.11,28.46,2.06,75.56,10.03
29/5/2018,29.76,28.86,3.48,78.5,6.62
30/5/2018,30.38,28.73,2.8,77.25,10.57
31/5/2018,29.57,28.31,2.41,78,8.93
1/6/2018,29.2,28.01,3.13,80.56,15.62
2/6/2018,30.05,28.92,3.66,76.69,2.08
3/6/2018,30.13,27.8,4.93,78.62,16.71
4/6/2018,30.12,28.54,5.09,76.62,1.77
5/6/2018,30.46,29.4,4.54,74.62,15.52
6/6/2018,30.24,29.13,4.81,79.69,5.07
7/6/2018,30.12,28.44,6.62,78,6.18
8/6/2018,29.05,28.42,7.31,77.19,10.98
9/6/2018,29.96,28.55,7.43,77.44,16.6
10/6/2018,30.18,28.36,6.94,77.38,30.27
11/6/2018,30.6,28.46,6.83,76.56,19.94
12/6/2018,30.82,28.95,6.23,73.56,2.29
13/6/2018,30.34,28.65,6.38,75.62,3.23
14/6/2018,30.85,28.46,5.95,73.94,3.18
15/6/2018,29.95,28.78,5.84,79.44,3.03
16/6/2018,29.29,28.15,6.99,80,23.39
17/6/2018,29.89,27.69,6.89,76.31,5.55
18/6/2018,28.98,27.64,7.2,80.25,7.82
19/6/2018,29.79,28.46,6.48,77.12,6.88
20/6/2018,29.01,28.37,5.71,82.56,5.99
21/6/2018,29.04,28.08,4.88,82.31,8.97
22/6/2018,29.58,28.22,3.98,79.25,0.66
23/6/2018,29.19,28.1,4.47,81.44,2.37
24/6/2018,29.57,28.33,4.04,78.62,3.36
25/6/2018,29.11,28.25,4.39,79.25,6.48
26/6/2018,29.14,27.69,4.32,78.94,10.78
27/6/2018,28.08,27.29,3.66,84.5,12.76
28/6/2018,28.51,27.3,3.12,81.25,9.98
29/6/2018,28.58,27.53,3.92,80.94,4.37
30/6/2018,29.04,27.94,4.61,82,6.56
1/7/2018,28.94,28.01,4.29,81.88,2.55
2/7/2018,28.79,27.92,5.43,83.69,5.39
3/7/2018,29.35,27.7,5.82,80.94,3.6
4/7/2018,28.84,27.58,7.17,81.81,6.47
5/7/2018,29.3,27.98,7.29,79.75,7.26
6/7/2018,28.93,27.62,7.49,82.38,17.88
7/7/2018,29.1,27.39,6.91,79.31,27.12
8/7/2018,29.33,27.73,4.72,80,2.05
9/7/2018,29.24,28.06,5.5,82.88,8.78
10/7/2018,29.58,27.57,5.82,76.69,8.27
11/7/2018,29.05,27.19,7.34,78.81,4.99
12/7/2018,28.31,27.26,7.64,80.94,2.81
13/7/2018,29.27,27.4,7.57,80.38,14.58
14/7/2018,28.76,27.7,6.61,81.81,4.09
15/7/2018,29.18,27.94,6.86,76.94,18.41
16/7/2018,28.43,27.57,6.05,81.25,15.78
17/7/2018,28.97,27.65,6.87,80,13.29
18/7/2018,28.95,27.76,6.62,82.38,26.55
19/7/2018,29.42,28.05,7.11,82.38,5.47
20/7/2018,29.3,28.26,6.6,82.25,3.75
21/7/2018,28.91,28.19,6.37,83.94,2.42
22/7/2018,29.2,28,6.12,83.75,4.09
23/7/2018,29.12,27.92,6.18,84.31,6.41
24/7/2018,29.21,28.28,5.09,83.31,3.56
25/7/2018,29.14,27.98,6.21,80.19,3.16
26/7/2018,29.37,27.73,4.8,81.12,2.88
27/7/2018,29.01,27.88,5.42,84.38,4.53
28/7/2018,28.66,26.88,5.91,84.38,10.4
29/7/2018,28.75,27.5,5.43,84.06,17.71
30/7/2018,28.3,27.7,6.09,84.25,17.43
31/7/2018,29.7,27.44,5.79,76.12,1.35
1/8/2018,28.62,26.85,6.38,79.19,4.96
2/8/2018,29.42,27.69,6.8,77.56,2.32
3/8/2018,28.98,27.59,6.53,79.25,17.64
4/8/2018,28.66,26.99,6.26,79.56,5.74
5/8/2018,28.76,27.58,6.25,79.88,5.14
6/8/2018,28.39,27.58,5.98,82.06,12.49
7/8/2018,28.59,27.57,6.13,81.12,15.15
8/8/2018,28.51,27.26,6.1,78.44,9.82
9/8/2018,28.35,27.15,6.75,75,9.55
10/8/2018,29.22,26.58,6.48,78.12,0.51
11/8/2018,28.98,27.01,7.43,78.94,5.86
12/8/2018,28.69,27.4,7.38,80.38,11.63
13/8/2018,28.78,27.31,6.59,82.19,5.83
14/8/2018,28.58,27.44,6.58,81.12,19.81
15/8/2018,28.87,27.46,5.61,82.19,19.98
16/8/2018,28.77,27.37,6.25,80.5,5.8
17/8/2018,29.25,27.59,6.69,81.25,5.03
18/8/2018,28.53,27.51,6.84,85.19,11.74
19/8/2018,28.62,27.12,5.48,84.38,27.08
20/8/2018,28.28,26.96,5.09,86.88,15.43
21/8/2018,28.34,27.49,5.16,86.81,30.67
22/8/2018,28.66,27.68,5.97,80.62,12.01
23/8/2018,28.65,27.3,6.26,83.88,3.12
24/8/2018,28.07,27.23,5.91,84.94,6.8
25/8/2018,28.37,27.05,5.15,80.94,10.81
26/8/2018,28.37,27.44,6.09,82,13.27
27/8/2018,28.24,27.13,5.28,81.25,15.74
28/8/2018,29.05,27.08,5.01,77.88,4.42
29/8/2018,29.53,27.52,5.41,76,3.44
30/8/2018,28.76,27.12,6.42,77.75,4.96
31/8/2018,28.8,27.19,6.27,79.5,1.54
1/9/2018,29.17,27.28,4.62,79.12,0.44
2/9/2018,28.92,27.44,4.95,81.62,2.84
3/9/2018,28.08,26.94,5.73,85.81,15.83
4/9/2018,28.05,26.55,4.77,81.81,6.64
5/9/2018,28.34,26.71,5.41,81.81,13.06
6/9/2018,29.4,26.4,4.79,78.38,1.63
7/9/2018,29.57,27.38,4.31,80.88,20.73
8/9/2018,27.87,26.16,3.83,82.69,22.19
9/9/2018,27.95,27.02,2.89,83.69,14.04
10/9/2018,28.8,27.61,2.77,81.62,9.45
11/9/2018,29.9,27.83,4.24,78,22.34
12/9/2018,28.76,27.7,4.48,81.38,16.62
13/9/2018,29.05,27.53,5.02,81.75,12.23
14/9/2018,28.06,26.74,5.25,80.56,16.08
15/9/2018,28.36,26.56,5.26,81,22.39
16/9/2018,28.34,27.38,6.25,83.88,50.03
17/9/2018,28.81,27.08,6.77,81.81,3.91
18/9/2018,28.55,27.34,5.93,83.19,8.76
19/9/2018,27.51,26.62,3.67,82.19,12.35
20/9/2018,29.11,27.25,2.75,80.75,2.36
21/9/2018,29.75,27.5,2.21,80.19,4.01
22/9/2018,28.79,26.74,1.97,81.62,4.47
23/9/2018,28.81,26.55,1.59,81.12,5.56
24/9/2018,28.3,27.19,2.05,83.5,7.11
25/9/2018,28.5,27.27,3.59,83,3.93
26/9/2018,29.01,27.88,3.26,79.25,2
27/9/2018,29.82,27.96,3.01,80.56,1.13
28/9/2018,30.13,28.33,2.34,80.06,2.62
29/9/2018,29.39,28.38,1.75,81.31,6.56
30/9/2018,29.98,28.49,1.72,78.06,17.85
1/10/2018,30.31,28.74,1.05,77,33.67
2/10/2018,28.88,27.62,2.97,84.62,38.8
3/10/2018,28.04,27.08,3.46,82.12,6.94
4/10/2018,29.39,27.24,3.12,80.38,10.04
5/10/2018,27.65,26.63,2.95,85.94,25.56
6/10/2018,28.03,26.63,2.99,85.38,13.81
7/10/2018,28.37,26.64,1.31,79.94,7.9
8/10/2018,28.71,26.31,1.53,79.75,2.53
9/10/2018,29.8,26.54,2.11,73.5,1.24
10/10/2018,30.3,28.39,1.84,76.75,2.43
11/10/2018,31.12,28.39,1.73,76.69,3.22
12/10/2018,30.01,27.76,2.95,80.06,14.24
13/10/2018,29.73,28.36,2.29,77.5,3.9
14/10/2018,29.83,27.82,2.16,78.19,11.81
15/10/2018,29.12,26.95,2.74,81.62,9.54
16/10/2018,29.44,28.17,3.02,81.44,1.84
17/10/2018,29.21,28.12,3.38,80.75,1.88
18/10/2018,29.8,28.8,3.02,78.5,3.28
19/10/2018,28.94,28.16,2.03,82.12,12.7
20/10/2018,28.94,27.65,2.74,81.56,19.25
21/10/2018,28.56,27.6,4.57,84.12,9.86
22/10/2018,29.14,28.03,2.41,79.38,2.89
23/10/2018,28.73,27.66,2.01,80.94,20.53
24/10/2018,28.74,26.96,1.56,77.69,7.81
25/10/2018,29.65,27.35,2.31,78.25,1.67
26/10/2018,29.89,28.5,1.51,76.69,6.28
27/10/2018,30.54,28.07,2.22,75.81,2.24
28/10/2018,30.31,27.57,3.52,76.5,1.07
29/10/2018,30.34,27.62,4.09,79.88,2.67
30/10/2018,30.36,26.79,5.66,75.81,0.28
31/10/2018,29.31,25.48,6.66,71.81,0
1/11/2018,28.77,25.11,6.07,68.94,0
2/11/2018,29.83,24.94,4.93,69.75,0
3/11/2018,30.18,25.77,4.17,70.5,0.01
4/11/2018,31.07,26.08,3.44,75.06,0.03
5/11/2018,30.6,26.12,2.96,75.81,1.65
6/11/2018,30.93,26.56,3.55,78.5,0.74
7/11/2018,30.76,26.62,4.05,82.06,1.66
8/11/2018,28.45,26.83,3.04,84.5,25.79
9/11/2018,28.3,27.3,3.18,83.19,10.6
10/11/2018,28.14,26.51,3.66,79.25,14.3
11/11/2018,30.43,26.43,2.86,72.88,0.07
12/11/2018,30.62,27.4,1.62,73.62,0.25
13/11/2018,29.94,28.16,1.4,74.69,1.02
14/11/2018,29.62,26.8,1.44,77.19,7.47
15/11/2018,29.18,27.1,1.62,80.94,4.69
16/11/2018,29.38,27.94,2.27,79.94,0.05
17/11/2018,29.1,28.26,1.67,79.69,2.41
18/11/2018,28.69,27.92,1.59,80.5,3.84
19/11/2018,30.47,27.9,1.67,75.69,7.67
20/11/2018,29.11,27.62,2.31,74.75,13.81
21/11/2018,30.4,28.15,1.39,69.81,0.12
22/11/2018,29.62,27.87,1.41,75.44,1.73
23/11/2018,30.21,25.87,3.65,76.94,0.5
24/11/2018,30.37,25.94,4.34,72.69,0
25/11/2018,30.29,26.21,4.96,73.56,0
26/11/2018,29.31,25.62,5.02,74.75,0.62
27/11/2018,27.4,24.89,5.59,79.31,6.64
28/11/2018,28.54,24.81,4.7,80.12,0.37
29/11/2018,30.03,25.53,3.89,77.56,0.48
30/11/2018,30.3,26.31,3.62,75.5,0.12
1/12/2018,30.23,26.75,2.53,74.75,0.67
2/12/2018,30.4,27.31,2.62,73.94,0.2
3/12/2018,30.8,27.51,2.09,74.81,0.13
4/12/2018,30.61,28.46,2.02,72.56,0.55
5/12/2018,29.77,28.17,2.45,77.75,0.44
6/12/2018,30.31,27.21,2.16,71.31,0.09
7/12/2018,29.8,27.66,2.64,72.06,6.8
8/12/2018,28.4,26.98,3.48,84.38,23.72
9/12/2018,28.3,26.28,3.97,83,8.41
10/12/2018,29.66,26.07,3.75,77.44,0.53
11/12/2018,28.57,26.71,3.45,79.25,2.82
12/12/2018,28.05,26.24,4.46,83.5,18.49
13/12/2018,29.08,24.21,5.34,74.25,1.24
14/12/2018,29.21,24.4,5.63,75.19,0.05
15/12/2018,29.17,25.31,5.09,76.75,2.43
16/12/2018,29.61,25.57,4.41,75,5.54
17/12/2018,28.56,24.99,4.98,75.38,0.1
18/12/2018,29.02,24.94,4.06,74.19,0.01
19/12/2018,29.51,25.62,3.55,71.12,0.06
20/12/2018,30.5,26.87,1.72,66.56,0.06
21/12/2018,30,27.71,2.2,77.31,0.07
22/12/2018,30.93,27.72,1.8,77.75,1.11
23/12/2018,29.56,27.37,2.74,81.25,1.14
24/12/2018,30.51,26.84,3.06,72.06,0.21
25/12/2018,30.18,25.6,3.13,73.25,0.01
26/12/2018,29.9,27.35,2.74,69.12,0.01
27/12/2018,30.52,27.81,2.38,65.12,0.11
28/12/2018,29.26,27.91,1.98,71.5,6.81
29/12/2018,28.1,27.02,1.87,76.75,6.02
30/12/2018,28.73,24.49,3.7,72.88,0.49
31/12/2018,28.84,23.55,5.2,69.44,0.35
1/1/2019,28.8,22.69,5.98,69.12,0
2/1/2019,28.58,22.91,5.7,70.62,0
3/1/2019,26.69,24.06,5.73,72.88,8.91
4/1/2019,26.47,24.24,5.98,77.5,1.93
5/1/2019,27.76,24.77,3.52,80.44,1.82
6/1/2019,28.54,26.16,2.21,78.88,0.44
7/1/2019,28.26,25.58,2.09,82.25,0.82
8/1/2019,27.61,26.55,2.52,82.94,2.03
9/1/2019,27.76,26.65,1.98,79.94,0.93
10/1/2019,28.22,26.42,1.9,80.5,0.02
11/1/2019,28.16,26.6,1.64,79.12,0.11
12/1/2019,29.51,26.68,2.05,76.12,0.19
13/1/2019,29.49,26.88,2.17,76.19,0.13
14/1/2019,28.3,26.67,2,78.88,0.18
15/1/2019,28.19,26.56,1.84,80.19,0.86
16/1/2019,28.9,26.87,1.79,74.25,0.89
17/1/2019,29.4,26.8,2.62,70.38,0.12
18/1/2019,29.03,25.33,3.7,70.69,0.35
19/1/2019,29.42,25.3,3.22,69.81,0
20/1/2019,29.65,26.21,2.8,71.06,0
21/1/2019,30.08,27.36,2.48,73.56,0.32
22/1/2019,29.68,26.86,3.23,73.06,0.43
23/1/2019,29.57,25.56,3.62,69.88,0.01
24/1/2019,29.07,26.08,3.11,63.94,0
25/1/2019,29.15,26.64,2.55,63.81,0
26/1/2019,28.77,25.44,2.74,62.81,0
27/1/2019,29.43,24.3,3.84,60.25,0
28/1/2019,30.08,24.33,3.71,59.44,0
29/1/2019,29.04,25.13,3.41,64.75,0
30/1/2019,27.91,26.59,2.06,77.19,0.14
31/1/2019,27.93,26.63,2.06,78.62,2.14
1/2/2019,27.65,26.33,2.62,80.94,0.75
2/2/2019,27.45,26.1,1.89,78.44,0.87
3/2/2019,29.01,26.78,2.49,76.06,0.12
4/2/2019,27.81,26.58,2.67,83.94,1.13
5/2/2019,27.82,26.61,3.82,87.06,2.54
6/2/2019,28.05,26.69,4.04,83.75,0.17
7/2/2019,28.23,26.51,3.13,81.69,0.1
8/2/2019,28.26,26.34,3,81.75,0.09
9/2/2019,28.8,26.84,3.37,81,0.04
10/2/2019,28.37,26.92,3.39,82.94,0.38
11/2/2019,28.8,26.68,4.25,78.12,0.42
12/2/2019,29.72,26.65,1.95,74,0.01
13/2/2019,29.03,26.87,2.45,76.62,0.02
14/2/2019,28.26,26.8,3.72,79.62,0.13
15/2/2019,28.06,26.83,3.48,79.06,0.16
16/2/2019,28.76,27.15,3.66,75.31,0.3
17/2/2019,28.6,26.86,4.24,77.12,0.45
18/2/2019,28.74,26.76,4.01,75.12,0.06
19/2/2019,28.41,26.58,3.86,79,0.13
20/2/2019,28.71,26.7,2.87,77.06,0.05
21/2/2019,29.22,27.05,2.82,75.25,0.04
22/2/2019,28.8,26.83,3.21,78,0.04
23/2/2019,28.8,27.15,3.79,81.06,0.88
24/2/2019,28.59,27.47,3.74,81.44,0.75
25/2/2019,29.12,27.58,4.4,80.12,1.49
26/2/2019,28.94,27.31,4.31,76,1.12
27/2/2019,29.01,27.02,2.95,74.25,0.17
28/2/2019,29.16,27.32,3.62,75.25,0.09
1/3/2019,29.28,27.37,3.73,77.88,0.3
2/3/2019,29.19,27.44,4.38,79.69,0.11
3/3/2019,28.83,27.52,4.89,80.81,0.21
4/3/2019,29.35,27.35,4.96,79.5,0.22
5/3/2019,28.91,26.82,4.68,76.62,1.02
6/3/2019,29.28,27.01,3.8,72.94,0.01
7/3/2019,29.24,27.02,3.75,75.38,1.4
8/3/2019,29.67,27.26,3.82,72,0.25
9/3/2019,29.44,27.4,4.55,71.94,0.03
10/3/2019,29.36,27.12,3.98,75.38,0.04
11/3/2019,29.46,27.15,3.25,75.19,0
12/3/2019,29.98,26.88,3.31,75.56,0
13/3/2019,29.68,27.46,3.66,76.25,0
14/3/2019,30.17,27.5,4.06,76.69,0.19
15/3/2019,29.58,27.98,3.73,76.94,0.75
16/3/2019,29.23,27.51,3.26,74.56,3.37
17/3/2019,29.51,27.13,2.89,77.19,0.08
18/3/2019,29.36,27.69,3.76,79.69,0.54
19/3/2019,29.34,27.82,4.12,80.56,0.53
20/3/2019,29.88,27.72,3.94,77.12,0.18
21/3/2019,30.75,28.12,3.88,73.81,0.11
22/3/2019,30.4,28.51,4.26,78.62,0.15
23/3/2019,29.7,28.37,3.62,81.38,0.68
24/3/2019,29.58,28.43,3.73,79.62,3.88
25/3/2019,28.6,27.44,2.02,83.06,14.51
26/3/2019,30.73,27.55,2.96,74.12,0.73
27/3/2019,29.08,28.13,3.22,81.75,2.99
28/3/2019,29.94,28.3,3.91,78.81,1.6
29/3/2019,30.16,28.51,4.1,76.5,1.79
30/3/2019,29.78,28.54,3.71,79.44,1.9
31/3/2019,29.51,28.45,3.74,81.88,3.7
1/4/2019,29.64,28.44,2.57,76.44,2.59
2/4/2019,28.75,27.96,2.89,79.88,3.9
3/4/2019,29.6,28.32,3.09,77.06,0.91
4/4/2019,30.51,28.69,2.85,70.06,0.13
5/4/2019,30.66,28.44,3.23,70.56,0.67
6/4/2019,29.79,28.48,2.95,76.44,2.83
7/4/2019,29.73,28.24,3.45,80.19,8.18
8/4/2019,30,28.54,2.57,74.31,1.21
9/4/2019,30.52,28.74,3.59,76.38,0.94
10/4/2019,30.71,29.16,3.89,77.56,1.12
11/4/2019,30.47,29.22,4.12,78.44,0.48
12/4/2019,30.9,29.22,4.2,77.5,0.35
13/4/2019,30.48,29.23,4.02,79.19,0.46
14/4/2019,30.41,29.26,3.86,78.5,0.95
15/4/2019,30.86,28.77,3.97,78.81,1.35
16/4/2019,31.24,29.38,3.6,75.12,0.75
17/4/2019,30.48,29.38,3.89,74.5,0.04
18/4/2019,31.01,28.64,4.98,75.62,0.52
19/4/2019,30.39,28.28,4.44,79.56,0.28
20/4/2019,30.98,29.76,4.21,79.88,0.13
21/4/2019,31.02,29.9,4.3,79.12,0.36
22/4/2019,30.61,29.87,4.11,79.56,2.81
23/4/2019,30.9,29.73,2.09,74.12,2.5
24/4/2019,32.39,29.94,2.77,70.38,0.73
25/4/2019,30.58,30,3.51,78.94,2.11
26/4/2019,30.69,29.88,3.63,79,3.71
27/4/2019,31.38,29.76,3.89,77.44,1.5
28/4/2019,31.14,29.89,3.9,75.25,1.72
29/4/2019,30.55,29.76,3.5,79,2.71
30/4/2019,30.24,29.58,3.62,78.69,4.38
1/5/2019,32.01,30.01,3.75,72.25,1.8
2/5/2019,31.5,30.57,3.58,71.5,1.35
3/5/2019,31.55,30.4,3.62,77.75,4.42
4/5/2019,31.14,30.34,4.2,78.19,8.28
5/5/2019,31.68,30.15,4.08,73.88,5.84
6/5/2019,31.51,29.78,5.01,77.38,4
7/5/2019,31.5,29.8,4.17,75.75,1.68
8/5/2019,31.46,29.91,5.77,73.69,2.19
9/5/2019,31.21,30.06,4.98,76.5,11.2
10/5/2019,31.19,29.52,4.92,75.62,4.62
11/5/2019,31.83,29.55,4.08,69.94,6.21
12/5/2019,31.08,29.16,2.74,70.25,39.35
13/5/2019,30.09,29.13,2.39,77.25,20.16
14/5/2019,30.15,29.22,3.12,76.88,5.59
15/5/2019,30.59,28.67,4.2,79.56,8.61
16/5/2019,30.12,29.32,3.84,78.44,14.46
17/5/2019,30.49,29.14,4.1,74.62,3.04
18/5/2019,30.76,29.41,3.83,76.25,1.28
19/5/2019,30.47,29.53,3.72,77.5,0.97
20/5/2019,30.37,29.7,3.84,80.62,3.46
21/5/2019,30.48,29.6,4.22,79.94,21.69
22/5/2019,30.28,29.35,3.38,81.06,2.51
23/5/2019,29.8,29.09,2.68,79.62,8.39
24/5/2019,30.26,29,3.29,77.25,2.87
25/5/2019,30.44,29.33,4.57,77.81,8.67
26/5/2019,30.28,29.47,4.27,80.88,11.16
27/5/2019,30.51,29.23,4.02,75.5,11.93
28/5/2019,29.9,29,3.55,80.25,11.41
29/5/2019,30.2,29.07,3.94,79.81,8.58
30/5/2019,29.38,28.62,3.34,83.31,16.34
31/5/2019,30.24,28.83,2.91,79.06,5.58
1/6/2019,31.43,29.69,2.88,74.19,7.96
2/6/2019,30.69,29.43,2.98,76.94,3.08
3/6/2019,30.55,29.2,2.45,77.5,0.39
4/6/2019,31.1,29.51,3.12,78.69,2.78
5/6/2019,30.52,29.21,3.22,78.81,10.33
6/6/2019,29.94,28.52,1.87,76.19,18.77
7/6/2019,29.49,28.23,2.41,82.12,53.81
8/6/2019,29.58,28.37,3.13,83.06,5.22
9/6/2019,29.55,28.88,5.49,82.94,4.32
10/6/2019,30.05,28.72,6.34,81.62,33.9
11/6/2019,29.56,28.3,5.38,80.12,6.74
12/6/2019,30.17,29.06,5.43,80.62,2.13
13/6/2019,30.37,28.81,5.16,79.81,8.18
14/6/2019,30.17,29.12,5.8,81.44,11.41
